solute,solvent,dominant_interaction,dominant_feature_group,abs_error
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CN1CCCC1=O,TPSA,Solvent,0.15739491744266343
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CN1CCCC1=O,TPSA,Solvent,0.16687038715132574
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CN1CCCC1=O,TPSA,Solvent,0.17084393666271191
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCCOCCO,abraham_B,Interact,0.23204543033569003
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCCOCCO,abraham_B,Interact,0.2140166910403194
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCCOCCO,abraham_B,Interact,0.23737899143080377
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCCOCCO,abraham_B,Thermo,0.22062866076690146
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCCOCCO,abraham_B,Thermo,0.17434062733093425
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCOCCO,abraham_B,Solvent,0.25212452333651614
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCOCCO,abraham_B,Interact,0.23599017151156731
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCOCCO,abraham_B,Interact,0.17505000759010425
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCOCCO,abraham_B,Thermo,0.1026542903004386
CC(=O)Oc1ccc(C2CC(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3O2)cc1,CCCOCCO,abraham_B,Thermo,0.09059908078828216
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.24863815209751372
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.22670964160864737
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.2006637721517494
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.20374751890695464
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.2220957660364523
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.21644368339828762
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.21097907994375437
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.196071212703804
CC(=O)Oc1ccccc1C(=O)O,CC(=O)CC(C)C,NumHDonors,Solute,0.13973340846868598
CC(=O)Oc1ccccc1C(=O)O,CC(=O)OCC(C)C,MinPartialCharge,Solute,0.24336343291495666
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.28561588503569696
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.22857976578423533
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.14738197328835895
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.10430880899761111
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.030256952872782256
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.03151758024412073
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.11005495158008238
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.15039907757074183
CC(=O)Oc1ccccc1C(=O)O,CC(O)CO,MolLogP,Solute,0.20225029178244064
CC(=O)Oc1ccccc1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.28875147720111727
CC(=O)Oc1ccccc1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.19412439355949718
CC(=O)Oc1ccccc1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.17546995926460474
CC(=O)Oc1ccccc1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.14866291403674337
CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.17481162206231882
CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.16482489689182578
CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.1465067520914881
CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.190938098973929
CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,NumRotatableBonds,Thermo,0.14872099658435678
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.2736942119450358
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.2574711926769085
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.22191320351203148
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.20656289817884232
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.19255191303998453
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.165324074081928
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.14879551514536313
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.14240461527844878
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.13251911904786734
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.151620634762589
CC(=O)c1ccc(S(C)(=O)=O)cc1,OCCO,MolLogP,Solute,0.21925848642211135
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,COCCO,abraham_B,Solvent,0.2582839250602216
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.10727615355000142
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.10983165478486792
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.11587971057122981
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.12739929539079625
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.13440528045153172
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.1595092462417228
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.17589351257080194
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.17508763170509628
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,abraham_B,Solute,0.19269629184766007
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.026849188744680785
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.024356369481240148
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.034198994617071196
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.04087728774148114
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.046642392618001294
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.07204517164654381
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.09372633238573674
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.09466752775821177
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCO,abraham_B,Solute,0.10621924134097727
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)O,HeavyAtomCount,Solute,0.237776956808141
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)O,HeavyAtomCount,Solute,0.17181756768483653
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)O,HeavyAtomCount,Solute,0.10859285460297635
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.24419794548951745
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.23661370142965713
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.20540326230584127
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.16222395852084925
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.12052327862385716
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.10579965730328741
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.07280915282206102
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.025794005759860683
CC(C)(C)c1ccc(C(=O)O)cc1,CC(=O)O,MinPartialCharge,Solute,0.008917493369004992
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.14843254566565856
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.15052660449426725
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.12873343820706784
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.11797830166696532
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.09609626894021184
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.059311785505655745
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.025708017523897064
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.009012113576332137
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCC,TPSA,Solute,0.014494636080624013
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.05466976129199716
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.025643048057273132
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.0017300862722228194
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.02287469189217442
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.056485385835761175
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.10213058742082108
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.13320363590070483
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.17083249089253139
CC(C)(C)c1ccc(C(=O)O)cc1,CCCCCCCCO,NumRotatableBonds,Solute,0.1693075167500001
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.2741213137923999
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.26409303709362336
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.25438131514250306
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.25225314795435927
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.2921672977625771
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.2939903927520492
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.2781966905190782
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.25403115204800064
CC(C)(C)c1ccc(C(=O)O)cc1,COC(=O)c1ccc(C(C)(C)C)cc1,NumHDonors,Solute,0.2292403750405265
CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,CC(C)(C)O,TPSA,Interact,0.09591569966993818
CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,CC(C)(C)O,TPSA,Thermo,0.10410258696036756
CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,CC(C)(C)O,TPSA,Thermo,0.17251131068189385
CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,CC(C)(C)O,TPSA,Thermo,0.2036301080152021
CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,CC(C)(C)O,TPSA,Thermo,0.2678106134688567
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.21446612427935513
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.21863996065176314
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.20950104086660631
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.186884763627299
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.16346063335753244
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.14509652930182354
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.11659790184600198
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.09518406629424006
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.07238100983633874
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,OCCO,MolLogP,Solute,0.06842169218601701
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Interact,0.18788456002393428
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Interact,0.15260025593428406
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Interact,0.12770943430405968
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Interact,0.1475129729423692
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Interact,0.11804828067439721
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Thermo,0.11758341076322343
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Thermo,0.11104238208584194
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Thermo,0.10654759047131224
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)CCO,abraham_B,Thermo,0.10252388879101892
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(=O)OC,MinPartialCharge,Thermo,0.27277472341824316
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Interact,0.14605288077329837
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Interact,0.17692980405386094
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Interact,0.18572149895452417
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Interact,0.18292748190221975
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Interact,0.16874287862300608
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Thermo,0.1576770309039055
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Thermo,0.1517413033580448
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Thermo,0.1510497161656792
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCC(C)O,abraham_B,Thermo,0.12928676011915508
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.10261762127727159
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.12308071033409274
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.13155151593496717
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.14382199418630148
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.13886634162258393
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.1542084919493255
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.15602416046679923
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.17224443085581398
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,O=C1CCCCC1,TPSA,Solvent,0.1747116116364248
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,abraham_B,Solute,0.2757324893966558
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,abraham_B,Solute,0.2644314646939495
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,abraham_B,Solute,0.2672658051007307
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,abraham_B,Solute,0.2730245067658547
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,abraham_B,Solute,0.28149444467646784
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,abraham_B,Solute,0.2819176773626652
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,O=C1CCCCC1,NumHDonors,Solute,0.27621532361014917
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,O=C1CCCCC1,NumHDonors,Solute,0.2736016662537311
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,O=C1CCCCC1,NumHDonors,Solute,0.27399592568006736
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,O=C1CCCCC1,NumHDonors,Solute,0.2758986499897123
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,O=C1CCCCC1,NumHDonors,Solute,0.2705768379334268
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,O=C1CCCCC1,NumHDonors,Solute,0.2738606748001092
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,CS(C)=O,TPSA,Thermo,0.186519091317233
CC(C)COc1ccc(B(O)O)cc1,CC1CCCCC1,TPSA,Solute,0.0671407201445795
CC(C)COc1ccc(B(O)O)cc1,CC1CCCCC1,TPSA,Solute,0.19712411583113187
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.2157806872427896
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.20762291005781297
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.15226735591973062
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.08314744093633142
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.05728049384002032
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.02631114588853206
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.0757718531453461
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.16460814647699873
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.23040197368185789
CC(C)COc1ccc(B(O)O)cc1,CCCOCCC,TPSA,Solute,0.2868956473116797
CC(C)COc1cccc(B(O)O)c1,CC1CCCCC1,TPSA,Solute,0.16255645223061688
CC(C)COc1cccc(B(O)O)c1,CC1CCCCC1,TPSA,Solute,0.072431986622145
CC(C)COc1cccc(B(O)O)c1,CC1CCCCC1,TPSA,Solute,0.04776781726489698
CC(C)COc1cccc(B(O)O)c1,CC1CCCCC1,TPSA,Solute,0.13256002891128216
CC(C)COc1cccc(B(O)O)c1,CCCOCCC,TPSA,Solute,0.2619971603101253
CC(C)COc1cccc(B(O)O)c1,CCCOCCC,TPSA,Solute,0.28386879812148136
CC(C)COc1cccc(B(O)O)c1,CCCOCCC,TPSA,Solute,0.27020189754152446
CC(C)COc1cccc(B(O)O)c1,CCCOCCC,TPSA,Solute,0.29857917688651486
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.06180007123607279
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.0373668462841974
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.004329504489959418
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.012062530045811315
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.02037837228892775
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.024459558845000784
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.026592196697070025
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,TPSA,Solute,0.0071336827858515806
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CCCCCC,TPSA,Solute,0.18879085159579467
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.29875299638166686
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.2712156595054176
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.25851894241574847
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.23524402629879126
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.21790231323837228
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.20137341204152687
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.18013298554583046
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,CCCCCCCCO,NumRotatableBonds,Solute,0.16572441434996654
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.14534892609131894
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.1553805923946045
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.15563622766286045
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.1527315036007528
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.14441730152864915
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.14026726868731995
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.1366572285003036
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.13818731336191625
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.16055123620059214
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,TPSA,Solvent,0.17646577703051128
CC(N)C(=O)O,CCC(C)O,HeavyAtomCount,Interact,0.29298119939348544
CC(N)C(=O)O,CCC(C)O,HeavyAtomCount,Interact,0.2418859157895037
CC(N)C(=O)O,CCC(C)O,HeavyAtomCount,Thermo,0.25187195430935727
CC(N)C(=O)O,CCC(C)O,HeavyAtomCount,Thermo,0.25257704553851834
CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)C(C)C12,CN1CCCC1=O,TPSA,Solvent,0.08073909688343228
CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)C(C)C12,CN1CCCC1=O,TPSA,Solvent,0.06342044157540183
CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)C(C)C12,CN1CCCC1=O,TPSA,Solvent,0.034020957725194645
CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)C(C)C12,CN1CCCC1=O,TPSA,Solvent,0.0036570926251977554
